ax,ay,az,gx,gy,gz
0.579346,-0.126709,0.778809,3.618321,-5.893130,-12.091603
0.582031,-0.055908,0.755859,-20.358778,9.862596,-24.251909
0.509766,-0.203857,0.802979,-33.206108,14.221375,-13.656488
0.556396,-0.315674,0.912842,-35.969467,11.419847,-15.267176
0.585937,-0.381592,0.927246,-23.992367,9.885496,-16.740458
0.739990,-0.245117,0.826660,-0.496183,20.496183,-24.809160
0.636719,-0.278564,0.870117,0.213740,32.732826,-23.801527
0.712402,-0.087402,0.681152,10.557252,32.526718,-18.534351
0.569092,-0.140869,0.775146,-15.984733,24.816793,-39.229008
0.643311,-0.110352,0.706299,-8.198473,14.198473,-26.435114
0.644287,-0.117432,0.711670,-37.076336,14.068703,-47.488548
0.706787,-0.144287,0.796631,-37.297710,15.167939,-42.175571
0.591064,-0.328857,0.709473,-46.946564,17.404581,-43.725189
0.639893,-0.389160,0.643799,-40.526718,15.358779,-52.175571
0.658691,-0.403320,0.918213,-25.580153,23.419847,-49.877861
0.572510,-0.462158,0.895752,-20.297710,25.801527,-34.854961
0.511230,-0.481934,0.699707,-3.664122,28.770992,-25.351145
0.509766,-0.414795,0.625732,7.381680,28.755726,-27.832062
0.540039,-0.363281,0.830811,12.167939,23.961832,-24.427481
0.550293,-0.339355,0.928223,14.145039,21.503817,-14.206107
0.569092,-0.308594,0.886963,15.946565,24.801527,-11.251908
0.564453,-0.280518,0.715576,17.007633,27.885496,-8.351145
0.549561,-0.213379,0.600342,14.702291,27.450382,-14.496183
0.449951,-0.281250,0.692139,4.984733,29.091602,-8.717557
0.462402,-0.322510,0.958984,5.030534,28.595419,-6.221374
0.580078,-0.247314,1.163330,20.267176,24.312977,-9.030535
0.677002,-0.324707,1.487061,30.694656,33.816795,-7.312977
0.805176,-0.140869,0.955811,44.129772,39.068703,9.969465
0.688721,-0.034424,0.807861,-1.778626,68.473282,-4.511450
0.385742,-0.413086,0.978027,0.206107,61.274811,-7.595420
0.285889,-0.489990,1.006104,24.847328,51.862595,14.152672
0.504150,-0.222412,0.852783,55.572517,39.755726,19.893129
0.490723,-0.076660,0.804443,42.015266,48.305344,5.419847
0.343262,-0.082031,0.940674,32.122139,63.335876,17.694656
0.223633,-0.164062,0.744873,17.358778,56.458015,36.015266
0.256592,-0.110840,0.782471,30.389313,44.167938,24.427481
0.214600,-0.112061,0.729004,23.580153,38.236641,28.526718
0.279785,-0.122314,0.877197,39.610687,40.511452,30.435114
0.289551,0.032471,0.679687,52.045803,37.000000,25.854961
0.241455,0.078125,0.735840,41.923664,40.541985,31.251909
0.198486,0.063477,1.094482,27.396946,41.541985,22.114504
0.164062,-0.081055,1.113770,22.618320,35.450382,32.175571
0.366699,0.020996,1.046631,43.412212,26.610687,11.106871
0.395996,0.094727,0.960205,41.091602,29.748091,-6.793893
0.379395,0.017822,0.981445,47.106869,39.931297,1.984733
0.396729,0.029541,0.949951,43.404579,46.618320,4.198473
0.384521,0.151123,0.932129,31.312977,49.290077,-0.282443
0.352051,0.153809,0.919678,7.129771,43.496181,-10.259542
0.331787,0.036621,0.969971,-13.625955,42.381680,-8.839695
0.354736,-0.117676,1.019287,-20.335878,45.007633,-8.679389
0.354492,-0.194824,1.054199,-12.244275,50.061069,-12.221375
0.339844,-0.239990,1.054932,7.251908,55.015266,-14.022901
0.320801,-0.231934,1.016602,28.755726,59.419846,-10.267176
0.293213,-0.142090,0.972168,37.580154,64.068703,-3.656489
0.254150,-0.034424,0.921631,32.183205,65.618324,1.213740
