ax,ay,az,gx,gy,gz
1.832520,0.661865,-2.000000,-40.076336,-119.618324,13.183207
1.955811,0.507080,-2.000000,-36.641220,-117.992363,22.038168
1.984314,0.460449,-2.000000,-17.251909,-111.786263,18.236641
1.984314,0.487793,-2.000000,15.427481,-102.946564,9.175572
1.984314,0.684570,-2.000000,64.709923,-95.564888,-4.519084
1.984314,1.066650,-2.000000,97.488548,-83.511452,-15.786260
1.966064,1.413574,-2.000000,88.671753,-76.129768,-16.870230
1.800293,1.354004,-2.000000,58.770992,-79.900764,-4.480916
1.703125,1.169678,-2.000000,38.946564,-91.267174,13.030535
-0.181641,1.034180,1.984314,32.709923,-84.389313,33.328243
-0.176025,1.005371,1.984314,42.137405,-87.687019,34.946564
-0.232422,0.996094,1.984314,50.595421,-86.000000,35.022900
-0.320801,1.051270,1.984314,51.854961,-84.755722,34.893131
-0.407959,1.100830,1.984314,43.778625,-85.717560,31.427481
-0.462891,1.087158,1.984314,18.015266,-85.305344,38.160305
-0.432129,0.865234,1.984314,9.458015,-71.740456,43.938931
-0.379883,0.447510,1.984314,35.862595,-36.297710,29.450382
-0.473633,0.149170,1.984314,55.969467,-0.068702,30.618320
-0.535889,0.159180,1.984314,88.290077,21.320610,40.160305
-0.565918,0.232422,1.984314,86.389313,39.748093,52.312977
-0.544922,0.269287,1.984314,43.000000,36.312977,68.587784
-0.453369,0.200684,1.984314,12.977099,44.610687,76.381676
-0.388916,0.029053,1.984314,2.816794,62.404579,71.305344
-0.364014,-0.158936,1.965332,-13.946565,74.106873,64.603050
-0.291260,-0.348877,1.682373,-39.435116,69.610687,67.610687
-0.130127,-0.532227,1.368896,-71.160309,58.702290,75.404579
0.099854,-0.578857,1.010742,-108.244278,50.641220,85.709923
0.222168,-0.767578,0.620850,-117.290077,67.297707,75.793892
0.296143,-0.883789,0.170410,-91.992363,86.625954,62.587788
0.352539,-0.852295,-0.147949,-74.862595,83.404579,55.175571
0.484619,-0.687744,-0.633057,-75.717560,67.259544,56.389313
0.625977,-0.597168,-0.956787,-110.099236,58.320610,60.442749
0.800781,-0.669434,-1.288086,-142.610687,46.328243,59.603054
